,filename,country,wealthpooled,urban,label,nl_mean
11319,image10873.npz,10,-0.8945428729057312,False,0,-0.1738624721765518
11321,image14338.npz,10,-0.9741357564926147,False,0,-0.027161281555891
11322,image106.npz,10,-0.864536702632904,False,0,-0.1738624721765518
11325,image7346.npz,10,-0.6389797925949097,False,0,-0.1738624721765518
11330,image19521.npz,10,-0.8008126616477966,False,0,-0.1738624721765518
11331,image13400.npz,10,-0.2486908435821533,True,0,0.002309464616701
11332,image6526.npz,10,-0.9741119146347046,True,0,-0.1609399169683456
11333,image5938.npz,10,-1.0734765529632568,False,0,-0.1738624721765518
11334,image591.npz,10,0.554362952709198,True,0,0.0878802314400672
11336,image10452.npz,10,-0.0024836214724928,False,1,-0.1738624721765518
11337,image15064.npz,10,-0.7348307967185974,False,0,-0.1738624721765518
11338,image6804.npz,10,-0.5040072202682495,True,0,-0.1738624721765518
11341,image7974.npz,10,-0.5510478019714355,False,0,-0.1738624721765518
11342,image7995.npz,10,-0.8147567510604858,False,0,-0.1738624721765518
11343,image1985.npz,10,-0.6060344576835632,False,0,-0.1738624721765518
11344,image6013.npz,10,-0.5296710133552551,False,0,-0.1738624721765518
11345,image9456.npz,10,-0.7410107254981995,False,0,-0.1738624721765518
11347,image14674.npz,10,-0.7069963812828064,False,0,-0.1738624721765518
11348,image3181.npz,10,-0.6762768030166626,False,0,-0.1738624721765518
11350,image17989.npz,10,-0.6193650364875793,False,0,-0.1738624721765518
11354,image17150.npz,10,-0.1832660734653473,True,0,-0.0326608791947364
11355,image13773.npz,10,-0.753903865814209,False,0,-0.1738624721765518
11356,image2922.npz,10,-0.637785017490387,False,0,-0.1738624721765518
11357,image8923.npz,10,-0.7463721632957458,False,0,-0.1738624721765518
11358,image8416.npz,10,-0.5568850636482239,False,0,-0.1738255023956298
11359,image3354.npz,10,-0.5008099675178528,True,0,-0.0200502891093492
11360,image14610.npz,10,-0.6634595394134521,True,0,-0.1727178990840912
11362,image15984.npz,10,-0.7786180377006531,False,0,-0.1738624721765518
11364,image2469.npz,10,-0.8323984742164612,False,0,-0.1728404462337494
11365,image10165.npz,10,-0.8402110934257507,False,0,-0.1738624721765518
11367,image15845.npz,10,-0.8321921825408936,False,0,-0.1732097715139389
11368,image357.npz,10,-0.7369292378425598,False,0,-0.1738624721765518
11369,image15961.npz,10,-0.884932279586792,False,0,-0.1738624721765518
11370,image2520.npz,10,-0.8437678813934326,False,0,-0.1738624721765518
11372,image8031.npz,10,-0.8258521556854248,False,0,-0.1738624721765518
11373,image11632.npz,10,-0.7725990414619446,False,0,-0.1738624721765518
11374,image325.npz,10,-0.8790931701660156,False,0,-0.1738624721765518
11376,image17368.npz,10,-0.6448737978935242,False,0,-0.1738624721765518
11377,image3384.npz,10,-0.6029813885688782,False,0,-0.1738624721765518
11378,image17304.npz,10,-0.8264957666397095,False,0,-0.1738624721765518
11380,image14941.npz,10,-0.9913257956504822,False,0,-0.1738624721765518
11381,image6887.npz,10,-0.8120439648628235,False,0,-0.1738624721765518
11382,image9523.npz,10,-0.6723070740699768,False,0,-0.1738624721765518
11383,image5073.npz,10,-0.944463312625885,False,0,-0.1738624721765518
11385,image9282.npz,10,-0.7287589311599731,False,0,-0.1738624721765518
11386,image12862.npz,10,-0.8742032051086426,True,0,-0.1738624721765518
11387,image2006.npz,10,-0.1078300327062606,True,0,0.284769594669342
11390,image14513.npz,10,-0.8308372497558594,False,0,-0.1738624721765518
11391,image4032.npz,10,-0.8812512159347534,False,0,-0.1738624721765518
11392,image7263.npz,10,-0.8349406719207764,False,0,-0.1278932392597198
11393,image15608.npz,10,-0.5487170219421387,False,0,-0.1738624721765518
11395,image7187.npz,10,-0.7542155385017395,False,0,-0.1738624721765518
11396,image6461.npz,10,-0.3194694221019745,True,0,0.409344732761383
11398,image6967.npz,10,1.1043435335159302,True,0,0.7975113391876221
11400,image5818.npz,10,-0.8863624334335327,False,0,-0.1738624721765518
11401,image15792.npz,10,-0.2440867871046066,True,0,0.0219140239059925
11403,image9034.npz,10,-0.894951581954956,False,0,-0.1738624721765518
11404,image19138.npz,10,-0.044689692556858,True,0,-0.1448550671339035
11406,image3928.npz,10,-0.4135524928569793,True,0,0.0097840707749128
11407,image2595.npz,10,-0.5576366782188416,False,0,-0.1495136022567749
11408,image395.npz,10,-0.8745272159576416,False,0,-0.1738624721765518
11409,image11950.npz,10,-0.5164028406143188,False,0,-0.1738624721765518
11411,image18426.npz,10,-0.4041557908058166,False,1,-0.1738624721765518
11412,image18277.npz,10,-0.6373406052589417,False,0,-0.1738624721765518
11413,image11932.npz,10,-0.8631528615951538,False,0,-0.1738624721765518
11415,image14826.npz,10,-0.7384113669395447,False,0,-0.1738624721765518
11416,image12626.npz,10,-0.812179684638977,False,0,-0.1738624721765518
11417,image5734.npz,10,-0.9249811172485352,False,0,-0.1738624721765518
11418,image7266.npz,10,-0.8614888787269592,False,0,-0.1676062792539596
11421,image6644.npz,10,-0.774414598941803,False,0,-0.1738624721765518
11423,image5656.npz,10,-0.7626160383224487,False,0,-0.1738624721765518
11424,image9692.npz,10,-0.8690908551216125,False,0,-0.1738624721765518
11426,image11609.npz,10,-0.2468762993812561,False,1,0.0181089956313371
11427,image2354.npz,10,0.1235332638025283,True,0,0.0667575001716613
11428,image7871.npz,10,-0.6925565600395203,False,0,-0.1738624721765518
11430,image18143.npz,10,-1.004664182662964,False,0,-0.1738624721765518
11431,image7736.npz,10,-0.5059475898742676,False,0,-0.1549124270677566
11433,image13171.npz,10,-0.5175821781158447,False,0,-0.1738624721765518
11436,image13907.npz,10,-0.667446494102478,False,0,-0.1738624721765518
11438,image13334.npz,10,-0.7754127383232117,False,0,-0.1738624721765518
11439,image6093.npz,10,-0.5489913821220398,True,0,-0.1738624721765518
11440,image14109.npz,10,-0.7196455001831055,True,0,-0.1738624721765518
11441,image2662.npz,10,-0.7769688963890076,False,0,-0.1738624721765518
11442,image8460.npz,10,0.4495348334312439,True,0,0.1477267444133758
11444,image8946.npz,10,2.1776440143585205,True,1,0.2043396085500717
11445,image1866.npz,10,-0.3770788908004761,True,0,0.0475141666829586
11446,image18518.npz,10,-0.5330861210823059,True,0,0.1555590033531189
11447,image1223.npz,10,-0.5935961604118347,False,0,-0.1738624721765518
11449,image18715.npz,10,-0.9128126502037048,False,0,-0.1738624721765518
11450,image13955.npz,10,-0.7365438938140869,False,0,-0.1738624721765518
11453,image19156.npz,10,-0.7167093753814697,False,0,-0.1738624721765518
11454,image18680.npz,10,-0.8538837432861328,False,0,-0.1738624721765518
11455,image8528.npz,10,-0.349098265171051,False,1,-0.1738624721765518
11457,image18208.npz,10,-0.4955394268035888,False,1,-0.1738624721765518
11458,image2054.npz,10,-0.6093525886535645,False,0,-0.1738624721765518
11461,image9722.npz,10,-0.7931692600250244,False,0,-0.1738624721765518
11463,image5841.npz,10,-0.8527372479438782,False,0,-0.1738624721765518
11464,image18706.npz,10,-0.7034624814987183,False,0,-0.1738624721765518
11466,image17936.npz,10,-0.5767131447792053,False,0,-0.1738624721765518
11467,image10302.npz,10,-0.8219630122184753,False,0,-0.1738624721765518
11468,image12704.npz,10,-0.6783657670021057,False,0,-0.1738624721765518
11469,image8226.npz,10,0.5283708572387695,True,0,0.2368697673082351
11470,image2344.npz,10,0.6436318159103394,True,0,0.2973946630954742
11471,image13537.npz,10,-0.7488166689872742,False,0,-0.1738624721765518
11472,image9751.npz,10,-0.0690857097506523,True,0,0.2837653458118438
11473,image4046.npz,10,-0.3812284469604492,True,0,0.0360475555062294
11475,image1998.npz,10,-0.6008538007736206,False,0,-0.1738624721765518
11477,image4954.npz,10,0.2977004945278168,True,0,0.3661639988422394
11478,image19143.npz,10,0.0294204223901033,True,0,0.4197395443916321
11481,image18225.npz,10,-0.7363795042037964,False,0,-0.1738624721765518
11482,image7757.npz,10,-0.628925621509552,False,0,-0.1738624721765518
11483,image5181.npz,10,-0.6540197730064392,False,0,-0.1738624721765518
11484,image5748.npz,10,-0.6924183964729309,False,0,-0.1738624721765518
11486,image5185.npz,10,-0.5650052428245544,False,0,-0.1738624721765518
11487,image14505.npz,10,-0.5952469110488892,False,0,-0.1738624721765518
11490,image17665.npz,10,-0.1858994364738464,True,0,-0.1738624721765518
11491,image8947.npz,10,-0.5602962970733643,False,0,-0.1738624721765518
11492,image12369.npz,10,-0.634454607963562,False,0,-0.1738624721765518
11493,image13519.npz,10,-0.2784520387649536,True,0,-0.1738624721765518
11494,image4149.npz,10,-0.7109974026679993,False,0,-0.1738624721765518
11495,image7772.npz,10,-0.699952244758606,False,0,-0.1738624721765518
11499,image12514.npz,10,-0.3626256287097931,False,1,-0.1738624721765518
11500,image10133.npz,10,-0.6886122822761536,False,0,-0.1738624721765518
11501,image2062.npz,10,-0.7216582894325256,False,0,-0.0295764654874801
11502,image12460.npz,10,-0.6010816693305969,False,0,-0.1738624721765518
11503,image14799.npz,10,-0.741266667842865,False,0,-0.1738624721765518
11504,image14681.npz,10,0.2712345123291015,True,0,0.473604679107666
11507,image18826.npz,10,-0.6378324627876282,False,0,-0.1738624721765518
11509,image5021.npz,10,-0.7552081942558289,False,0,-0.1738624721765518
11510,image18745.npz,10,-0.7789003252983093,False,0,-0.1738624721765518
11511,image9363.npz,10,-0.8955508470535278,False,0,-0.1511021256446838
11512,image11464.npz,10,-0.5498950481414795,False,0,-0.1738624721765518
11515,image12222.npz,10,0.7692120671272278,True,0,0.4794367253780365
11517,image1791.npz,10,-0.74177086353302,False,0,-0.1738624721765518
11518,image3367.npz,10,-0.6369534730911255,False,0,-0.1738624721765518
11519,image1021.npz,10,-1.010979413986206,False,0,-0.1738624721765518
11523,image10421.npz,10,-1.0257302522659302,False,0,-0.1738624721765518
11525,image15586.npz,10,0.5884360074996948,False,1,-0.1602285206317901
11526,image15723.npz,10,0.2219673544168472,True,0,0.2417940199375152
11527,image8751.npz,10,-0.7085021734237671,False,0,-0.1738624721765518
11528,image11274.npz,10,-0.4464347660541534,False,1,-0.1738624721765518
11532,image15074.npz,10,1.555118441581726,True,1,0.9675994515419006
11533,image19495.npz,10,0.398728996515274,True,0,0.8002365827560425
11534,image1197.npz,10,1.4378156661987305,True,1,0.3846812844276428
11535,image6584.npz,10,0.8753601908683777,True,0,0.1002150103449821
11536,image11063.npz,10,0.6690605878829956,True,0,0.1327455043792724
11537,image9081.npz,10,-0.4654784798622131,False,1,-0.1738624721765518
11538,image19056.npz,10,-0.5150538086891174,False,0,-0.1612633466720581
11540,image8057.npz,10,-0.6395160555839539,False,0,-0.1738624721765518
11541,image6005.npz,10,-0.8236681222915649,False,0,-0.1738624721765518
11542,image8118.npz,10,-0.4402886629104614,False,1,-0.1578747332096099
11543,image12889.npz,10,-0.9101572036743164,False,0,-0.1738624721765518
11544,image16383.npz,10,-0.4141564071178436,False,1,-0.1738624721765518
11545,image13195.npz,10,-0.6587469577789307,False,0,-0.1738624721765518
11546,image2367.npz,10,-0.2001565247774124,False,1,-0.1052136421203613
11547,image17059.npz,10,-0.7998705506324768,False,0,-0.1738624721765518
11548,image17887.npz,10,-0.4555713832378387,False,1,-0.1609893292188644
11550,image3012.npz,10,-0.3316732347011566,False,1,-0.1738624721765518
11551,image10177.npz,10,-0.4322035908699035,False,1,-0.1738624721765518
11552,image4405.npz,10,-0.127018466591835,False,1,-0.1738624721765518
11553,image7259.npz,10,-0.3708065748214721,False,1,-0.1738624721765518
11554,image14546.npz,10,-0.6791734099388123,False,0,-0.1738624721765518
11555,image3048.npz,10,-0.3585575520992279,False,1,-0.1738624721765518
11556,image10242.npz,10,0.5395804643630981,False,1,-0.1738624721765518
11557,image3644.npz,10,-0.5582788586616516,False,0,-0.1738624721765518
11559,image10188.npz,10,-0.6909942626953125,False,0,-0.1738624721765518
11560,image10482.npz,10,-0.6070133447647095,False,0,-0.1738624721765518
11561,image18181.npz,10,-0.4913948774337768,True,0,-0.0238355100154876
11563,image3770.npz,10,-0.3874478042125702,False,1,-0.1738624721765518
11564,image10171.npz,10,0.0769926086068153,True,0,0.0506412796676158
11565,image13405.npz,10,-0.2342625111341476,True,0,0.0520236939191818
11566,image17287.npz,10,1.2105891704559326,True,0,0.481392502784729
11567,image901.npz,10,0.4882142245769501,True,0,0.4922236502170563
11568,image1671.npz,10,-0.2018750458955764,True,0,0.2173350155353546
11570,image11311.npz,10,-0.5021098256111145,True,0,-0.0608703307807445
11571,image18000.npz,10,-0.685165524482727,False,0,-0.1738624721765518
11572,image4377.npz,10,0.0400141663849353,True,0,0.3316887021064758
11573,image17570.npz,10,1.200924515724182,True,0,0.7177708745002747
11574,image15747.npz,10,0.6329383850097656,True,0,0.453461617231369
11575,image10925.npz,10,0.3392646610736847,True,0,0.4855004847049713
11576,image9260.npz,10,0.3492965400218963,True,0,0.8120018243789673
11577,image10104.npz,10,1.4053032398223877,True,1,0.8396691083908081
11578,image11802.npz,10,-0.1005889847874641,True,0,0.0708803460001945
11579,image14534.npz,10,-0.2552874386310577,False,1,-0.1738624721765518
11580,image15517.npz,10,-0.4962868094444275,False,1,-0.1738624721765518
11581,image10699.npz,10,-0.1546802520751953,False,1,-0.1738624721765518
11582,image8710.npz,10,-0.9379496574401855,False,0,-0.1738624721765518
11584,image923.npz,10,-0.2716464698314667,False,1,-0.1738624721765518
11585,image12771.npz,10,-0.3599275052547455,False,1,-0.1738624721765518
11586,image9569.npz,10,0.0097344005480408,False,1,-0.1738624721765518
11587,image7313.npz,10,0.3311979174613952,True,0,0.0403719954192638
11588,image12011.npz,10,0.0817831456661224,False,1,-0.1738624721765518
11589,image6108.npz,10,0.0397920496761798,False,1,-0.1738624721765518
11590,image1581.npz,10,0.3287773430347442,True,0,0.2095859348773956
11591,image2513.npz,10,-0.4040164649486542,False,1,-0.1738624721765518
11592,image13502.npz,10,1.2066965103149414,True,0,0.0121957054361701
11593,image438.npz,10,-0.5529459714889526,False,0,-0.1738624721765518
11594,image13737.npz,10,-0.903020679950714,False,0,-0.1738624721765518
11595,image3997.npz,10,-0.890103280544281,False,0,-0.1738624721765518
11597,image8765.npz,10,-0.073227509856224,False,1,-0.1738624721765518
11598,image8561.npz,10,-0.2910236418247223,False,1,-0.1738624721765518
11599,image2702.npz,10,-0.1057298853993415,False,1,-0.1738624721765518
11600,image5541.npz,10,0.0005885328282602,False,1,-0.1738624721765518
11602,image14242.npz,10,0.3708196580410003,False,1,-0.1656381487846374
11603,image723.npz,10,0.2119237333536148,False,1,-0.1738624721765518
11604,image18300.npz,10,-0.5754793882369995,False,0,-0.1738624721765518
11606,image11819.npz,10,0.1123271808028221,False,1,-0.1674884557723999
11608,image11055.npz,10,-0.1847375184297561,False,1,-0.1220238134264946
11609,image11742.npz,10,-0.4903182685375213,False,1,-0.1738624721765518
11610,image3153.npz,10,-0.714204728603363,False,0,-0.1738624721765518
11612,image3332.npz,10,-0.2361941188573837,False,1,-0.1738624721765518
11613,image8265.npz,10,-0.282813549041748,False,1,-0.1169796884059906
11615,image7264.npz,10,0.9826219081878662,True,0,0.6140337586402893
11616,image15203.npz,10,-0.2610309422016144,True,0,0.0083507429808378
11618,image4912.npz,10,-0.5769309997558594,False,0,-0.1738624721765518
11619,image10388.npz,10,-0.6491308212280273,False,0,-0.1738624721765518
11620,image7893.npz,10,-0.6424680948257446,False,0,-0.1738624721765518
11621,image2409.npz,10,-0.5298040509223938,False,0,-0.1738624721765518
11622,image1321.npz,10,-0.3682352602481842,False,1,-0.1738624721765518
11623,image549.npz,10,-0.4876490533351898,False,1,-0.1738624721765518
11624,image5684.npz,10,-0.6774032711982727,False,0,-0.1738624721765518
11625,image7585.npz,10,-0.059531919658184,False,1,-0.1738624721765518
11626,image19168.npz,10,1.745588779449463,True,1,0.5828454494476318
11627,image17015.npz,10,-0.3176040053367615,False,1,-0.1738624721765518
11629,image19248.npz,10,-0.2483097463846206,False,1,-0.1274957805871963
11630,image3159.npz,10,-0.6662408113479614,False,0,-0.1738624721765518
11631,image17280.npz,10,-0.8248974680900574,False,0,-0.1738624721765518
11633,image7973.npz,10,-0.7160544991493225,False,0,-0.1738624721765518
11635,image13254.npz,10,-0.1692568808794021,False,1,-0.1225078552961349
11637,image6795.npz,10,1.107985258102417,True,0,0.5756632089614868
11638,image13346.npz,10,0.8663581013679504,True,0,0.3070625066757202
11639,image18827.npz,10,1.13030743598938,True,0,0.3503303527832031
11641,image4695.npz,10,0.856859028339386,False,1,0.0188346430659294
11642,image6675.npz,10,-0.4810357391834259,False,1,-0.1738624721765518
11644,image7393.npz,10,-0.5447495579719543,False,0,-0.1738624721765518
11645,image7483.npz,10,-0.1605060249567031,False,1,-0.1738624721765518
11646,image8690.npz,10,-0.6764948964118958,False,0,-0.1738624721765518
11648,image2188.npz,10,1.1840428113937378,True,0,0.2670669555664062
11649,image13179.npz,10,-0.3222296833992004,False,1,-0.1738624721765518
11652,image4434.npz,10,-0.6235124468803406,False,0,-0.1738624721765518
11653,image10763.npz,10,-0.0837622135877609,False,1,-0.1735900789499282
11654,image16603.npz,10,-0.0098735410720109,False,1,-0.1592802703380584
11655,image5673.npz,10,-0.2162467837333679,False,1,-0.1419991701841354
11657,image7913.npz,10,0.31241175532341,True,0,0.1339172124862671
11658,image11752.npz,10,-0.5819475650787354,True,0,-0.1738624721765518
11659,image14302.npz,10,-0.1542397290468216,True,0,0.4235833287239074
11660,image8912.npz,10,-0.7765609622001648,False,0,-0.1314295977354049
11662,image1890.npz,10,-0.3967980742454529,True,0,-0.0922405272722244
11663,image1063.npz,10,-0.2168172597885131,False,1,-0.1738624721765518
11664,image4258.npz,10,0.2949170470237732,False,1,-0.1738624721765518
11666,image17670.npz,10,-0.5312698483467102,False,0,-0.1738624721765518
11667,image10101.npz,10,-0.3448579013347626,False,1,-0.1352278292179107
11668,image3199.npz,10,0.9467697143554688,True,0,0.2405912280082702
11671,image6794.npz,10,-0.3680595159530639,False,1,-0.1666973084211349
11674,image8455.npz,10,-0.1354622095823288,False,1,-0.1738624721765518
11677,image11646.npz,10,-0.4469775855541229,False,1,-0.1429190039634704
11678,image3547.npz,10,0.6429814696311951,True,0,0.1743393689393997
11680,image7887.npz,10,1.085319757461548,True,0,0.6800671815872192
11681,image14919.npz,10,-0.3439337015151977,True,0,-0.0222455505281686
11682,image12122.npz,10,-0.5507329106330872,False,0,-0.1738624721765518
11683,image2775.npz,10,1.5305664539337158,True,1,0.6406406760215759
11684,image3383.npz,10,1.8608124256134035,True,1,0.6158197522163391
11685,image4778.npz,10,1.5179870128631592,True,1,0.5165313482284546
11687,image9687.npz,10,0.5653036832809448,True,0,0.1884901523590088
11688,image2620.npz,10,0.2363308817148208,True,0,-0.096578225493431
11689,image17127.npz,10,-0.7477433085441589,False,0,-0.1738624721765518
11690,image3270.npz,10,-0.0338749028742313,False,1,-0.1735142469406128
11691,image1004.npz,10,0.1174355968832969,False,1,-0.1738624721765518
11693,image1700.npz,10,-0.2528461515903473,False,1,-0.1738624721765518
11694,image13852.npz,10,0.8931851387023926,True,0,0.2179609835147857
11695,image12764.npz,10,1.1147526502609253,True,0,0.2219054102897644
11696,image2953.npz,10,2.0029308795928955,True,1,4.999135494232178
11697,image18583.npz,10,1.147634983062744,True,0,2.732266426086426
11698,image3348.npz,10,1.0640318393707275,True,0,1.6674604415893557
11699,image9768.npz,10,1.1581326723098757,True,0,2.051245927810669
11700,image13988.npz,10,0.4864930510520935,False,1,0.5434393286705017
11701,image17005.npz,10,-0.023644870147109,False,1,0.1455418914556503
11702,image1424.npz,10,1.125801682472229,True,0,1.4367486238479614
11704,image870.npz,10,-0.5628311634063721,False,0,-0.1738624721765518
11706,image4557.npz,10,1.1874969005584717,True,0,1.5695781707763672
11707,image3743.npz,10,0.7280948162078857,True,0,2.1618025302886963
11708,image14691.npz,10,0.7982007265090942,True,0,2.5230886936187744
11710,image11013.npz,10,1.302466630935669,True,1,2.114861011505127
11712,image16923.npz,10,1.340529203414917,True,1,1.6541430950164795
11713,image14845.npz,10,1.0650659799575806,True,0,3.130975246429444
11715,image1382.npz,10,-0.7375400066375732,False,0,-0.1738624721765518
11716,image3940.npz,10,1.1454956531524658,True,0,3.079420328140259
11717,image18947.npz,10,1.4962923526763916,True,1,2.261559009552002
11718,image19140.npz,10,1.0374475717544556,True,0,2.7808566093444824
11719,image17976.npz,10,1.1682512760162354,True,0,3.7421042919158936
11720,image17560.npz,10,1.404897928237915,True,1,3.659724235534668
11721,image7969.npz,10,1.3605777025222778,True,1,3.266580581665039
11722,image2835.npz,10,0.9991870522499084,True,0,3.723454713821411
11723,image8122.npz,10,1.1839114427566528,True,0,3.606122493743897
11724,image7670.npz,10,1.3130879402160645,True,1,3.751028299331665
11725,image16484.npz,10,0.7976869940757751,True,0,3.797947883605957
11726,image1914.npz,10,-0.6907473206520081,False,0,-0.1738624721765518
11727,image1330.npz,10,1.1374101638793943,True,0,3.535584688186645
11728,image13517.npz,10,1.5808100700378418,True,1,3.758685350418091
11729,image6621.npz,10,2.0303611755371094,True,1,4.013035774230957
11732,image18030.npz,10,1.3920578956604004,True,1,5.301217079162598
11733,image17551.npz,10,1.056875705718994,True,0,5.370614051818848
11734,image16604.npz,10,1.1115890741348269,True,0,4.388326644897461
11737,image10518.npz,10,-0.7117375731468201,True,0,-0.1738624721765518
11738,image9227.npz,10,1.5498549938201904,True,1,3.407675504684448
11739,image6463.npz,10,1.270302653312683,True,0,4.334710597991943
11740,image494.npz,10,1.4188238382339478,True,1,4.919093608856201
11742,image14868.npz,10,1.0478854179382324,True,0,5.809130668640137
11743,image16748.npz,10,1.4694803953170776,True,1,4.16746711730957
11744,image9849.npz,10,1.5635193586349487,True,1,3.647632122039795
11745,image18652.npz,10,1.9069525003433228,True,1,3.849560260772705
11746,image16826.npz,10,1.576277494430542,True,1,3.0037567615509038
11747,image16807.npz,10,1.8276392221450808,True,1,2.6007626056671143
11749,image1522.npz,10,1.6361461877822876,True,1,3.2936248779296875
11750,image2837.npz,10,1.512848138809204,True,1,3.694567918777466
11751,image18799.npz,10,1.174768567085266,True,0,2.65830659866333
11753,image7526.npz,10,1.3964897394180298,True,1,2.1172776222229004
11754,image210.npz,10,1.4909793138504028,True,1,2.3045284748077397
11755,image7430.npz,10,1.5247749090194702,True,1,2.596064329147339
11756,image1597.npz,10,1.5680392980575562,True,1,2.713812351226806
11757,image6907.npz,10,1.875685453414917,True,1,3.2158265113830566
11758,image18006.npz,10,1.2970188856124878,True,0,3.5666332244873047
11759,image9038.npz,10,-0.745108425617218,False,0,-0.1738624721765518
11760,image2628.npz,10,1.4740731716156006,True,1,2.945621490478516
11763,image11298.npz,10,1.4541460275650024,True,1,1.9718388319015503
11764,image1930.npz,10,0.574073314666748,False,1,0.3260746896266937
11765,image4020.npz,10,1.1208794116973877,True,0,1.7689266204833984
11766,image18403.npz,10,1.5902036428451538,False,1,1.6187907457351685
11768,image11698.npz,10,0.9729118943214417,True,0,0.3689448833465576
11769,image4572.npz,10,1.0025818347930908,True,0,3.3781259059906006
11771,image12093.npz,10,1.9951858520507808,True,1,3.834658145904541
11773,image15834.npz,10,1.335710883140564,True,1,5.463644027709961
11775,image17935.npz,10,1.4194079637527466,True,1,5.261096000671387
11776,image10838.npz,10,1.4104161262512207,True,1,5.752325057983398
11777,image16561.npz,10,2.4025566577911377,True,1,5.764331817626953
11778,image9337.npz,10,1.4580628871917725,True,1,6.07070779800415
11779,image3538.npz,10,1.2523201704025269,True,0,6.401810646057129
11780,image7274.npz,10,1.3718198537826538,True,1,5.497946739196777
11782,image3830.npz,10,1.2294425964355469,True,0,5.356189727783203
11783,image10305.npz,10,1.2952024936676023,True,0,5.168900966644287
11784,image6090.npz,10,1.613030195236206,True,1,4.657275676727295
11785,image9434.npz,10,1.46345055103302,True,1,4.382701873779297
11786,image15255.npz,10,1.0460084676742554,True,0,3.9806008338928223
11788,image10897.npz,10,1.401950716972351,True,1,5.3352532386779785
11791,image15902.npz,10,1.3624351024627686,True,1,6.438980579376221
11793,image8410.npz,10,-0.6804957389831543,False,0,-0.1738624721765518
11795,image17775.npz,10,1.6262099742889404,True,1,5.839278221130371
11796,image3723.npz,10,1.2872787714004517,True,0,6.21756649017334
11797,image15326.npz,10,1.4307482242584229,True,1,6.442090034484863
11798,image4422.npz,10,1.34473979473114,True,1,6.489307403564453
11800,image14801.npz,10,1.5719003677368164,True,1,6.598989009857178
11801,image6447.npz,10,2.279484510421753,True,1,6.663834571838379
11803,image14963.npz,10,1.3171992301940918,True,1,6.612657070159912
11804,image1964.npz,10,-0.5778664946556091,False,0,-0.1738624721765518
11805,image18713.npz,10,2.4091711044311523,True,1,5.637969493865967
11806,image1097.npz,10,2.368257761001587,True,1,5.410939693450928
11807,image16427.npz,10,2.408376932144165,True,1,4.157794952392578
11808,image1940.npz,10,2.4272384643554688,True,1,4.469930171966553
11810,image18835.npz,10,2.489135503768921,True,1,5.116992473602295
11811,image16436.npz,10,-0.8281437158584595,False,0,-0.1738624721765518
11814,image15882.npz,10,0.5179859399795532,True,0,0.1219383552670478
11815,image3393.npz,10,-0.8073927760124207,False,0,-0.1738624721765518
11816,image9197.npz,10,-0.0579424351453781,True,0,0.0961073338985443
11817,image9998.npz,10,0.6279032826423645,True,0,0.1341512948274612
11818,image3999.npz,10,-0.4361043870449066,False,1,-0.1713738739490509
11820,image16533.npz,10,0.1262919902801513,False,1,-0.0921142622828483
11821,image15402.npz,10,-0.3949205279350281,False,1,-0.0846543908119201
11822,image15034.npz,10,0.4380831718444824,True,0,0.2424964308738708
11823,image455.npz,10,1.1189757585525513,False,1,0.0906039476394653
11824,image14554.npz,10,0.6942693591117859,True,0,0.0869336426258087
11825,image9003.npz,10,-0.452119380235672,False,1,-0.1738624721765518
11826,image1703.npz,10,-0.5558189153671265,False,0,-0.1738624721765518
11827,image19245.npz,10,1.2390576601028442,True,0,0.159561201930046
11828,image6674.npz,10,-0.2071666121482849,False,1,-0.0835143402218818
11829,image18138.npz,10,-0.5577977895736694,False,0,-0.1738624721765518
11830,image16548.npz,10,-0.2154383361339569,False,1,-0.0825135484337806
11831,image4832.npz,10,-0.1205325722694397,False,1,-0.1005117818713188
11832,image17266.npz,10,-0.271670937538147,False,1,-0.0473282076418399
11833,image16890.npz,10,-0.5221455097198486,False,0,-0.1738624721765518
11834,image12857.npz,10,0.0077668307349085,True,0,-0.0040908688679337
11835,image15720.npz,10,-0.2672511041164398,False,1,-0.1738624721765518
11836,image14223.npz,10,-0.3622192144393921,False,1,-0.1738624721765518
11837,image3431.npz,10,-0.8235938549041748,False,0,-0.1738624721765518
11838,image18270.npz,10,-0.3368236124515533,False,1,-0.1738624721765518
11840,image2747.npz,10,-0.5000898838043213,False,0,-0.1738624721765518
11841,image7828.npz,10,-0.0496695525944232,False,1,-0.1064460799098014
11843,image9774.npz,10,-0.3489666581153869,False,1,-0.1738624721765518
11844,image19151.npz,10,-0.7621712684631348,False,0,-0.1738624721765518
11846,image411.npz,10,-0.7683120965957642,False,0,-0.1738624721765518
11848,image17883.npz,10,-0.71056067943573,False,0,-0.1738624721765518
11849,image10234.npz,10,-0.2594469785690307,False,1,-0.1738624721765518
11850,image16836.npz,10,-0.4562960863113403,False,1,-0.1738624721765518
11851,image7981.npz,10,1.2035980224609375,True,0,0.0767759606242179
11852,image12774.npz,10,-0.3308043181896209,False,1,-0.0454447753727436
11853,image6636.npz,10,-0.2678903639316559,False,1,-0.1738624721765518
11857,image4453.npz,10,-0.3897017538547516,False,1,-0.1600515395402908
11858,image17962.npz,10,-0.2273168116807937,False,1,-0.0465612895786762
11859,image6665.npz,10,-0.768172562122345,False,0,-0.1738624721765518
11861,image5978.npz,10,-0.355501651763916,True,0,-0.156455397605896
11862,image13468.npz,10,-0.077843077480793,True,0,0.0066330414265394
